DATE,Year,Month,Season,Habitat,Transect,Quadrat,Spp,Common Name,Scientific Name,% Cover,Height,Density,Water depth,Easting,Northing,NOTES
5/10/2005,2005,May,Spring,MP,6,2,BARE,Bare Ground,N/A,5,,,,,,
5/10/2005,2005,May,Spring,MP,6,3,SAVI,Pickleweed,Salicornia virginica,45,56,8,,,,
5/10/2005,2005,May,Spring,MP,6,3,LITR,Dead and Standing,N/A,3,,,,,,
5/10/2005,2005,May,Spring,MP,6,3,ALGG,Green Algae,N/A,90,,,,,,
5/10/2005,2005,May,Spring,MP,6,3,COCO,Brass buttons,Cotula coronopifolia,5,7,34,,,,
5/10/2005,2005,May,Spring,MP,6,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,3,27,8,,,,
5/10/2005,2005,May,Spring,LM,2,1,COCO,Brass buttons,Cotula coronopifolia,25,18,3,,,,
5/10/2005,2005,May,Spring,LM,2,1,SAVI,Pickleweed,Salicornia virginica,5,25,2,,,,
5/10/2005,2005,May,Spring,LM,2,1,SPMA,Sand spurrey,Spergularia Macrotheca,5,12,0,,,,
5/10/2005,2005,May,Spring,LM,2,1,ALGG,Green Algae,N/A,20,,,,,,
5/10/2005,2005,May,Spring,LM,2,1,BARE,Bare Ground,N/A,45,,,,,,
5/10/2005,2005,May,Spring,LM,2,2,ELSP,Eleocharis species,Eleocharis species,3,2,5,,,,
5/10/2005,2005,May,Spring,LM,2,2,COCO,Brass buttons,Cotula coronopifolia,2,4,1,,,,
5/10/2005,2005,May,Spring,LM,2,2,BARE,Bare Ground,N/A,95,,,,,,
5/10/2005,2005,May,Spring,LM,2,3,SAVI,Pickleweed,Salicornia virginica,40,46,1,,,,
5/10/2005,2005,May,Spring,LM,2,3,SPMA,Sand spurrey,Spergularia Macrotheca,5,9,3,,,,
5/10/2005,2005,May,Spring,LM,2,3,COCO,Brass buttons,Cotula coronopifolia,10,17,3,,,,
5/10/2005,2005,May,Spring,LM,2,3,DISP,Salt Grass,Distichlis spicata,5,38,7,,,,
5/10/2005,2005,May,Spring,LM,2,3,BARE,Bare Ground,N/A,40,,,,,,
5/20/2005,2005,May,Spring,UP,2,1,SAVI,Pickleweed,Salicornia virginica,50,28,12,,,,
5/20/2005,2005,May,Spring,UP,2,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,20,9,,,,
5/20/2005,2005,May,Spring,UP,2,1,COCO,Brass buttons,Cotula coronopifolia,5,11,9,,,,
5/20/2005,2005,May,Spring,UP,2,1,BARE,Bare Ground,N/A,36,,,,,,
5/20/2005,2005,May,Spring,UP,2,1,DISP,Salt Grass,Distichlis spicata,2,2,2,,,,
5/20/2005,2005,May,Spring,UP,2,1,SPMA,Sand spurrey,Spergularia Macrotheca,1,9,5,,,,
5/20/2005,2005,May,Spring,UP,2,1,DUFF,Dead Not Standing,N/A,1,,,,,,
5/20/2005,2005,May,Spring,UP,2,1,LOCO,Birdfoot trefoil,Lotus corniculatus,1,5,2,,,,
5/20/2005,2005,May,Spring,UP,2,2,LOCO,Birdfoot trefoil,Lotus corniculatus,65,19,5,,,,
5/20/2005,2005,May,Spring,UP,2,2,MEIN,Sour Clover,Melilotus Indica,35,49,29,,,,
5/20/2005,2005,May,Spring,UP,2,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,23,26,,,,
5/20/2005,2005,May,Spring,UP,2,2,PIEC,Bristly ox-tongue,Picris echioides,1,13,1,,,,
5/20/2005,2005,May,Spring,UP,2,2,LITR,Dead and Standing,N/A,10,,,,,,
5/20/2005,2005,May,Spring,UP,2,2,DUFF,Dead Not Standing,N/A,4,,,,,,
5/20/2005,2005,May,Spring,UP,2,2,MEPO,California burrclover,Medicago polymorpha,2,9,1,,,,
5/20/2005,2005,May,Spring,UP,2,3,MEIN,Sour Clover,Melilotus Indica,40,43,37,,,,
5/20/2005,2005,May,Spring,UP,2,3,PIEC,Bristly ox-tongue,Picris echioides,7,8,3,,,,
5/20/2005,2005,May,Spring,UP,2,3,TRPR,Red clover,Trifolium pratense,5,12,2,,,,
5/20/2005,2005,May,Spring,UP,2,3,LASE,Prickly lettuce,Lactuca serriola,5,42,3,,,,
5/20/2005,2005,May,Spring,UP,2,3,BARE,Bare Ground,N/A,30,,,,,,
5/20/2005,2005,May,Spring,UP,2,3,LOCO,Birdfoot trefoil,Lotus corniculatus,5,23,2,,,,
5/20/2005,2005,May,Spring,UP,2,3,MEPO,California burrclover,Medicago polymorpha,5,13,6,,,,
5/20/2005,2005,May,Spring,UP,2,3,PLLA,English plantain,Plantago lanceolata,2,12,1,,,,
5/20/2005,2005,May,Spring,UP,2,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,11,2,,,,
5/20/2005,2005,May,Spring,UP,2,3,LITR,Dead and Standing,N/A,5,,,,,,
5/20/2005,2005,May,Spring,UP,5,1,DUFF,Dead Not Standing,N/A,100,,,,,,"Area was just mowed by Caltrans and mowed stems cannot be identified to species. The species growing in the mowed area include; POMO, COCO, GRST, HOMU, LOMU, LOCO and HOBR"
5/20/2005,2005,May,Spring,UP,5,2,HOMU,Barley,Hordeum murinum,95,30,625,,,,
5/20/2005,2005,May,Spring,UP,5,2,LOMU,Italian Ryegrass,Lolium multiflorum,2,45,8,,,,
5/20/2005,2005,May,Spring,UP,5,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,37,1,,,,
5/20/2005,2005,May,Spring,UP,5,2,DUFF,Dead Not Standing,N/A,5,,,,,,
5/20/2005,2005,May,Spring,UP,5,3,COCO,Brass buttons,Cotula coronopifolia,65,20,175,,,,
5/20/2005,2005,May,Spring,UP,5,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,21,4,,,,
5/20/2005,2005,May,Spring,UP,5,3,DISP,Salt Grass,Distichlis spicata,5,22,3,,,,
5/20/2005,2005,May,Spring,UP,5,3,HOMU,Barley,Hordeum murinum,35,24,140,,,,
5/20/2005,2005,May,Spring,UP,5,3,SPMA,Sand spurrey,Spergularia Macrotheca,2,9,2,,,,
5/20/2005,2005,May,Spring,UP,5,3,LOMU,Italian Ryegrass,Lolium multiflorum,5,33,12,,,,
5/20/2005,2005,May,Spring,UP,5,3,LITR,Dead and Standing,N/A,20,,,,,,
5/20/2005,2005,May,Spring,UP,5,3,LOCO,Birdfoot trefoil,Lotus corniculatus,1,7,2,,,,
5/20/2005,2005,May,Spring,MP,2,1,BARE,Bare Ground,N/A,64,,,,,,
5/20/2005,2005,May,Spring,MP,2,1,SAVI,Pickleweed,Salicornia virginica,15,22,5,,,,
5/20/2005,2005,May,Spring,MP,2,1,SPMA,Sand spurrey,Spergularia Macrotheca,1,4,2,,,,
5/20/2005,2005,May,Spring,MP,2,1,COCO,Brass buttons,Cotula coronopifolia,20,8,84,,,,
5/20/2005,2005,May,Spring,MP,2,2,SAVI,Pickleweed,Salicornia virginica,30,30,3,,,,
5/20/2005,2005,May,Spring,MP,2,2,COCO,Brass buttons,Cotula coronopifolia,45,20,170,,,,
5/20/2005,2005,May,Spring,MP,2,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,26,4,,,,
5/20/2005,2005,May,Spring,MP,2,2,SPMA,Sand spurrey,Spergularia Macrotheca,1,14,2,,,,
5/20/2005,2005,May,Spring,MP,2,2,BARE,Bare Ground,N/A,10,,,,,,
5/20/2005,2005,May,Spring,MP,2,2,UNK2,#N/A,#N/A,1,28,3,,,,"UNKNOWN GRASS CLUMP THAT HAS BEEN DETECTED PREVIOUSLY, NOW IS FLOWERING AND SHOULD BE IDENTIFIED SOON"
5/20/2005,2005,May,Spring,MP,2,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,55,13,139,,,,
5/20/2005,2005,May,Spring,MP,2,3,COCO,Brass buttons,Cotula coronopifolia,10,10,75,,,,
5/20/2005,2005,May,Spring,MP,2,3,SAVI,Pickleweed,Salicornia virginica,10,15,0,,,,
5/20/2005,2005,May,Spring,MP,2,3,DISP,Salt Grass,Distichlis spicata,2,13,8,,,,
5/20/2005,2005,May,Spring,MP,2,3,GRST,Gum-plant,Grindelia stricta,2,8,1,,,,
5/20/2005,2005,May,Spring,MP,2,3,SPMA,Sand spurrey,Spergularia Macrotheca,2,13,2,,,,
5/20/2005,2005,May,Spring,MP,2,3,ATTR,Fat hen,Atriplex triangularis,1,8,3,,,,
5/20/2005,2005,May,Spring,MP,2,3,LOCO,Birdfoot trefoil,Lotus corniculatus,2,13,1,,,,
5/20/2005,2005,May,Spring,MP,2,3,BARE,Bare Ground,N/A,5,,,,,,
5/20/2005,2005,May,Spring,HM,5,1,SAVI,Pickleweed,Salicornia virginica,15,24,5,,,,
5/20/2005,2005,May,Spring,HM,5,1,COCO,Brass buttons,Cotula coronopifolia,30,16,12,,,,
5/20/2005,2005,May,Spring,HM,5,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,20,19,92,,,,
5/20/2005,2005,May,Spring,HM,5,1,SPMA,Sand spurrey,Spergularia Macrotheca,2,10,2,,,,
5/20/2005,2005,May,Spring,HM,5,1,BARE,Bare Ground,N/A,50,,,,,,
5/20/2005,2005,May,Spring,HM,5,1,LITR,Dead and Standing,N/A,3,,,,,,
5/20/2005,2005,May,Spring,HM,5,2,SAVI,Pickleweed,Salicornia virginica,1,19,0,,,,
5/20/2005,2005,May,Spring,HM,5,2,COCO,Brass buttons,Cotula coronopifolia,75,11,150,,,,
5/20/2005,2005,May,Spring,HM,5,2,DISP,Salt Grass,Distichlis spicata,40,10,130,,,,
5/20/2005,2005,May,Spring,HM,5,2,SASO,Russian Thistle,Salsola soda,3,14,0,,,,
5/20/2005,2005,May,Spring,HM,5,2,SPMA,Sand spurrey,Spergularia Macrotheca,5,12,6,,,,
5/20/2005,2005,May,Spring,HM,5,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,15,13,70,,,,
5/20/2005,2005,May,Spring,HM,5,2,HOMU,Barley,Hordeum murinum,5,12,20,,,,
5/20/2005,2005,May,Spring,HM,5,2,BARE,Bare Ground,N/A,5,,,,,,
5/20/2005,2005,May,Spring,HM,5,3,SAVI,Pickleweed,Salicornia virginica,55,57,1,,,,
5/20/2005,2005,May,Spring,HM,5,3,COCO,Brass buttons,Cotula coronopifolia,35,14,25,,,,
5/20/2005,2005,May,Spring,HM,5,3,SPMA,Sand spurrey,Spergularia Macrotheca,5,10,5,,,,
5/20/2005,2005,May,Spring,HM,5,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,11,5,,,,
5/20/2005,2005,May,Spring,HM,5,3,ATTR,Fat hen,Atriplex triangularis,1,5,6,,,,
5/20/2005,2005,May,Spring,HM,5,3,BARE,Bare Ground,N/A,15,,,,,,
5/20/2005,2005,May,Spring,HM,5,3,DISP,Salt Grass,Distichlis spicata,1,3,3,,,,
5/20/2005,2005,May,Spring,UP,4,1,LOMU,Italian Ryegrass,Lolium multiflorum,10,46,52,,,,
5/20/2005,2005,May,Spring,UP,4,1,PIEC,Bristly ox-tongue,Picris echioides,7,17,9,,,,
5/20/2005,2005,May,Spring,UP,4,1,COCO,Brass buttons,Cotula coronopifolia,5,16,3,,,,
5/20/2005,2005,May,Spring,UP,4,1,LASE,Prickly lettuce,Lactuca serriola,5,6,2,,,,
5/20/2005,2005,May,Spring,UP,4,1,HOSP,#N/A,#N/A,5,17,4,,,,
5/20/2005,2005,May,Spring,UP,4,1,ATTR,Fat hen,Atriplex triangularis,1,4,50,,,,
5/20/2005,2005,May,Spring,UP,4,1,LITR,Dead and Standing,N/A,85,,,,,,
5/20/2005,2005,May,Spring,UP,4,1,DISP,Salt Grass,Distichlis spicata,5,21,6,,,,
5/20/2005,2005,May,Spring,UP,4,2,HOSP,#N/A,#N/A,5,20,55,,,,
5/20/2005,2005,May,Spring,UP,4,2,LOMU,Italian Ryegrass,Lolium multiflorum,5,30,14,,,,
5/20/2005,2005,May,Spring,UP,4,2,COCO,Brass buttons,Cotula coronopifolia,30,19,12,,,,
5/20/2005,2005,May,Spring,UP,4,2,LITR,Dead and Standing,N/A,60,,,,,,
5/20/2005,2005,May,Spring,UP,4,2,DISP,Salt Grass,Distichlis spicata,2,3,2,,,,
5/20/2005,2005,May,Spring,UP,4,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,20,2,,,,
5/20/2005,2005,May,Spring,UP,4,2,BARE,Bare Ground,N/A,5,,,,,,
5/20/2005,2005,May,Spring,UP,4,2,ATTR,Fat hen,Atriplex triangularis,1,4,3,,,,
5/20/2005,2005,May,Spring,UP,4,2,PIEC,Bristly ox-tongue,Picris echioides,1,1,7,,,,
5/20/2005,2005,May,Spring,UP,4,3,DISP,Salt Grass,Distichlis spicata,4,6,5,,,,
5/20/2005,2005,May,Spring,UP,4,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,7,19,15,,,,
5/20/2005,2005,May,Spring,UP,4,3,COCO,Brass buttons,Cotula coronopifolia,60,22,55,,,,
5/20/2005,2005,May,Spring,UP,4,3,LOMU,Italian Ryegrass,Lolium multiflorum,2,29,16,,,,
5/20/2005,2005,May,Spring,UP,4,3,HOSP,#N/A,#N/A,2,16,9,,,,
5/20/2005,2005,May,Spring,UP,4,3,LITR,Dead and Standing,N/A,10,,,,,,
5/20/2005,2005,May,Spring,UP,4,3,DUFF,Dead Not Standing,N/A,10,,,,,,
5/20/2005,2005,May,Spring,UP,4,3,BARE,Bare Ground,N/A,15,,,,,,
5/20/2005,2005,May,Spring,UP,4,3,ATTR,Fat hen,Atriplex triangularis,2,3,42,,,,
5/20/2005,2005,May,Spring,UP,4,3,SPMA,Sand spurrey,Spergularia Macrotheca,1,5,4,,,,
5/20/2005,2005,May,Spring,UP,1,1,MEIN,Sour Clover,Melilotus Indica,60,36,67,,,,
5/20/2005,2005,May,Spring,UP,1,1,PIEC,Bristly ox-tongue,Picris echioides,4,9,28,,,,
5/20/2005,2005,May,Spring,UP,1,1,HOSP,#N/A,#N/A,3,9,1,,,,
5/20/2005,2005,May,Spring,UP,1,1,BARE,Bare Ground,N/A,15,,,,,,
5/20/2005,2005,May,Spring,UP,1,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,13,12,,,,
5/20/2005,2005,May,Spring,UP,1,1,SPMA,Sand spurrey,Spergularia Macrotheca,1,7,3,,,,
5/20/2005,2005,May,Spring,UP,1,1,AVFA,Wild oats,Avena fatua,1,14,0,,,,
5/20/2005,2005,May,Spring,UP,1,1,MEPO,California burrclover,Medicago polymorpha,5,18,1,,,,
5/20/2005,2005,May,Spring,UP,1,1,LITR,Dead and Standing,N/A,15,,,,,,
5/20/2005,2005,May,Spring,UP,1,1,LOMU,Italian Ryegrass,Lolium multiflorum,1,15,0,,,,
5/20/2005,2005,May,Spring,UP,1,1,PLLA,English plantain,Plantago lanceolata,1,9,0,,,,
5/20/2005,2005,May,Spring,UP,1,1,TRPR,Red clover,Trifolium pratense,1,22,2,,,,
5/20/2005,2005,May,Spring,UP,1,2,LOCO,Birdfoot trefoil,Lotus corniculatus,100,24,1,,,,
5/20/2005,2005,May,Spring,UP,1,2,MEIN,Sour Clover,Melilotus Indica,3,33,3,,,,
5/20/2005,2005,May,Spring,UP,1,2,LOMU,Italian Ryegrass,Lolium multiflorum,3,15,5,,,,
5/20/2005,2005,May,Spring,UP,1,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,28,39,,,,
5/20/2005,2005,May,Spring,UP,1,2,UNK1,#N/A,#N/A,2,69,0,,,,
5/20/2005,2005,May,Spring,UP,1,2,COCO,Brass buttons,Cotula coronopifolia,15,16,10,,,,
5/20/2005,2005,May,Spring,UP,1,3,COCO,Brass buttons,Cotula coronopifolia,60,16,280,,,,
5/20/2005,2005,May,Spring,UP,1,3,SPMA,Sand spurrey,Spergularia Macrotheca,10,12,17,,,,
5/20/2005,2005,May,Spring,UP,1,3,BARE,Bare Ground,N/A,20,,,,,,
5/20/2005,2005,May,Spring,UP,1,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,14,15,,,,
5/20/2005,2005,May,Spring,UP,1,3,DISP,Salt Grass,Distichlis spicata,3,12,11,,,,
5/20/2005,2005,May,Spring,UP,3,1,BARE,Bare Ground,N/A,5,,,,,,
5/20/2005,2005,May,Spring,UP,3,1,MEIN,Sour Clover,Melilotus Indica,60,41,55,,,,
5/20/2005,2005,May,Spring,UP,3,1,COCO,Brass buttons,Cotula coronopifolia,20,33,30,,,,
5/20/2005,2005,May,Spring,UP,3,1,LOMU,Italian Ryegrass,Lolium multiflorum,2,35,4,,,,
5/20/2005,2005,May,Spring,UP,3,1,HOSP,#N/A,#N/A,3,22,7,,,,
5/20/2005,2005,May,Spring,UP,3,1,ATTR,Fat hen,Atriplex triangularis,1,2,8,,,,
5/20/2005,2005,May,Spring,UP,3,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,4,17,16,,,,
5/20/2005,2005,May,Spring,UP,3,1,PIEC,Bristly ox-tongue,Picris echioides,2,7,13,,,,
5/20/2005,2005,May,Spring,UP,3,1,DISP,Salt Grass,Distichlis spicata,2,11,1,,,,
5/20/2005,2005,May,Spring,UP,3,1,LITR,Dead and Standing,N/A,20,,,,,,
5/20/2005,2005,May,Spring,UP,3,1,SPMA,Sand spurrey,Spergularia Macrotheca,1,8,2,,,,
5/20/2005,2005,May,Spring,UP,3,1,LASE,Prickly lettuce,Lactuca serriola,2,9,1,,,,
5/20/2005,2005,May,Spring,UP,3,1,HOBR,Meadow Barley,Hordeum brachyantherum,1,30,0,,,,
5/20/2005,2005,May,Spring,UP,3,2,SPMA,Sand spurrey,Spergularia Macrotheca,3,9,14,,,,
5/20/2005,2005,May,Spring,UP,3,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,20,15,70,,,,
5/20/2005,2005,May,Spring,UP,3,2,COCO,Brass buttons,Cotula coronopifolia,35,9,40,,,,
5/20/2005,2005,May,Spring,UP,3,2,SAVI,Pickleweed,Salicornia virginica,8,14,2,,,,
5/20/2005,2005,May,Spring,UP,3,2,ATTR,Fat hen,Atriplex triangularis,1,4,22,,,,
5/20/2005,2005,May,Spring,UP,3,2,BARE,Bare Ground,N/A,25,,,,,,
5/20/2005,2005,May,Spring,UP,3,2,LITR,Dead and Standing,N/A,5,,,,,,
5/20/2005,2005,May,Spring,UP,3,2,DISP,Salt Grass,Distichlis spicata,2,10,4,,,,
5/20/2005,2005,May,Spring,UP,3,2,MEIN,Sour Clover,Melilotus Indica,1,8,1,,,,
5/20/2005,2005,May,Spring,UP,3,3,DISP,Salt Grass,Distichlis spicata,2,20,13,,,,
5/20/2005,2005,May,Spring,UP,3,3,COCO,Brass buttons,Cotula coronopifolia,70,12,100,,,,
5/20/2005,2005,May,Spring,UP,3,3,SAVI,Pickleweed,Salicornia virginica,5,17,3,,,,
5/20/2005,2005,May,Spring,UP,3,3,SPMA,Sand spurrey,Spergularia Macrotheca,30,10,40,,,,
5/20/2005,2005,May,Spring,UP,3,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,3,14,27,,,,
5/20/2005,2005,May,Spring,UP,3,3,BARE,Bare Ground,N/A,4,,,,,,
5/25/2005,2005,May,Spring,MP,4,1,LOCO,Birdfoot trefoil,Lotus corniculatus,100,42,750,,,,LOCO and DISP densities difficult to estimate due to 100% LOCO cover
5/25/2005,2005,May,Spring,MP,4,1,LOMU,Italian Ryegrass,Lolium multiflorum,1,42,2,,,,
5/25/2005,2005,May,Spring,MP,4,1,HOMU,Barley,Hordeum murinum,3,46,5,,,,
5/25/2005,2005,May,Spring,MP,4,1,HOBR,Meadow Barley,Hordeum brachyantherum,1,37,1,,,,
5/25/2005,2005,May,Spring,MP,4,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,27,2,,,,
5/25/2005,2005,May,Spring,MP,4,1,COCO,Brass buttons,Cotula coronopifolia,1,21,1,,,,
5/25/2005,2005,May,Spring,MP,4,1,DISP,Salt Grass,Distichlis spicata,15,14,35,,,,
5/25/2005,2005,May,Spring,MP,4,2,LOCO,Birdfoot trefoil,Lotus corniculatus,85,53,65,,,,
5/25/2005,2005,May,Spring,MP,4,2,COCO,Brass buttons,Cotula coronopifolia,10,29,14,,,,
5/25/2005,2005,May,Spring,MP,4,2,SPMA,Sand spurrey,Spergularia Macrotheca,1,23,3,,,,
5/25/2005,2005,May,Spring,MP,4,2,GRST,Gum-plant,Grindelia stricta,15,62,0,,,,
5/25/2005,2005,May,Spring,MP,4,2,DISP,Salt Grass,Distichlis spicata,70,22,125,,,,
5/25/2005,2005,May,Spring,MP,4,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,33,1,,,,
5/25/2005,2005,May,Spring,MP,4,2,HOMU,Barley,Hordeum murinum,10,35,54,,,,
5/25/2005,2005,May,Spring,MP,4,3,LOCO,Birdfoot trefoil,Lotus corniculatus,100,29,750,,,,LOCO and DISP densities difficult to estimate due to 100% LOCO cover
5/25/2005,2005,May,Spring,MP,4,3,HOMU,Barley,Hordeum murinum,20,16,60,,,,
5/25/2005,2005,May,Spring,MP,4,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,2,16,14,,,,
5/25/2005,2005,May,Spring,MP,4,3,DISP,Salt Grass,Distichlis spicata,2,22,36,,,,
5/25/2005,2005,May,Spring,MP,4,3,LOMU,Italian Ryegrass,Lolium multiflorum,1,26,3,,,,
5/25/2005,2005,May,Spring,MP,4,3,COCO,Brass buttons,Cotula coronopifolia,5,22,62,,,,
5/25/2005,2005,May,Spring,MP,4,3,MEPO,California burrclover,Medicago polymorpha,1,13,1,,,,
5/25/2005,2005,May,Spring,MP,3,1,SAVI,Pickleweed,Salicornia virginica,30,30,17,,,,
5/25/2005,2005,May,Spring,MP,3,1,COCO,Brass buttons,Cotula coronopifolia,15,15,15,,,,
5/25/2005,2005,May,Spring,MP,3,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,20,31,18,,,,
5/25/2005,2005,May,Spring,MP,3,1,SPMA,Sand spurrey,Spergularia Macrotheca,5,14,10,,,,
5/25/2005,2005,May,Spring,MP,3,1,ATTR,Fat hen,Atriplex triangularis,1,5,1,,,,
5/25/2005,2005,May,Spring,MP,3,1,BARE,Bare Ground,N/A,29,,,,,,
5/25/2005,2005,May,Spring,MP,3,1,DISP,Salt Grass,Distichlis spicata,2,18,1,,,,
5/25/2005,2005,May,Spring,MP,3,2,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,60,38,39,,,,
5/25/2005,2005,May,Spring,MP,3,2,SAVI,Pickleweed,Salicornia virginica,25,39,5,,,,
5/25/2005,2005,May,Spring,MP,3,2,COCO,Brass buttons,Cotula coronopifolia,10,10,45,,,,
5/25/2005,2005,May,Spring,MP,3,2,SPMA,Sand spurrey,Spergularia Macrotheca,5,15,12,,,,
5/25/2005,2005,May,Spring,MP,3,2,ATTR,Fat hen,Atriplex triangularis,1,6,3,,,,
5/25/2005,2005,May,Spring,MP,3,2,DISP,Salt Grass,Distichlis spicata,2,28,5,,,,
5/25/2005,2005,May,Spring,MP,3,2,BARE,Bare Ground,N/A,5,,,,,,
5/25/2005,2005,May,Spring,MP,3,3,SAVI,Pickleweed,Salicornia virginica,20,24,38,,,,
5/25/2005,2005,May,Spring,MP,3,3,COCO,Brass buttons,Cotula coronopifolia,5,15,15,,,,
5/25/2005,2005,May,Spring,MP,3,3,SPMA,Sand spurrey,Spergularia Macrotheca,15,14,43,,,,
5/25/2005,2005,May,Spring,MP,3,3,BARE,Bare Ground,N/A,10,,,,,,
5/25/2005,2005,May,Spring,MP,3,3,ALGG,Green Algae,N/A,50,,,,,,
5/25/2005,2005,May,Spring,MP,3,3,UNK1,#N/A,#N/A,2,16,1,,,,clump grass
5/25/2005,2005,May,Spring,HM,1,1,SAVI,Pickleweed,Salicornia virginica,2,17,8,,,,
5/25/2005,2005,May,Spring,HM,1,1,COCO,Brass buttons,Cotula coronopifolia,4,8,14,,,,
5/25/2005,2005,May,Spring,HM,1,1,DISP,Salt Grass,Distichlis spicata,3,5,6,,,,
5/25/2005,2005,May,Spring,HM,1,1,ATTR,Fat hen,Atriplex triangularis,2,7,12,,,,
5/25/2005,2005,May,Spring,HM,1,1,SPMA,Sand spurrey,Spergularia Macrotheca,15,11,15,,,,
5/25/2005,2005,May,Spring,HM,1,1,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,15,20,52,,,,
5/25/2005,2005,May,Spring,HM,1,1,LOCO,Birdfoot trefoil,Lotus corniculatus,2,6,9,,,,
5/25/2005,2005,May,Spring,HM,1,1,GRST,Gum-plant,Grindelia stricta,2,12,0,,,,
5/25/2005,2005,May,Spring,HM,1,1,BARE,Bare Ground,N/A,55,,,,,,
5/25/2005,2005,May,Spring,HM,1,2,SAVI,Pickleweed,Salicornia virginica,93,33,3,3,,,
5/25/2005,2005,May,Spring,HM,1,2,COCO,Brass buttons,Cotula coronopifolia,3,24,4,3,,,
5/25/2005,2005,May,Spring,HM,1,2,BARE,Bare Ground,N/A,5,,,3,,,
5/25/2005,2005,May,Spring,HM,1,3,SAVI,Pickleweed,Salicornia virginica,35,38,6,,,,
5/25/2005,2005,May,Spring,HM,1,3,COCO,Brass buttons,Cotula coronopifolia,10,14,35,,,,
5/25/2005,2005,May,Spring,HM,1,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,5,23,4,,,,
5/25/2005,2005,May,Spring,HM,1,3,ALGG,Green Algae,N/A,30,,,,,,
5/25/2005,2005,May,Spring,HM,1,3,SPMA,Sand spurrey,Spergularia Macrotheca,3,17,1,,,,
5/25/2005,2005,May,Spring,HM,1,3,BARE,Bare Ground,N/A,16,,,,,,
5/25/2005,2005,May,Spring,HM,1,3,ATTR,Fat hen,Atriplex triangularis,1,5,,,,,
5/25/2005,2005,May,Spring,HM,2,1,DISP,Salt Grass,Distichlis spicata,35,23,9,5,,,
5/25/2005,2005,May,Spring,HM,2,1,COCO,Brass buttons,Cotula coronopifolia,3,15,0,5,,,
5/25/2005,2005,May,Spring,HM,2,1,SPFO,Cordgrass,Spartina foliosa,2,46,1,5,,,
5/25/2005,2005,May,Spring,HM,2,1,ALGB,Brown Algae,N/A,2,,,5,,,
5/25/2005,2005,May,Spring,HM,2,1,BARE,Bare Ground,N/A,60,,,5,,,
5/25/2005,2005,May,Spring,HM,2,1,SAVI,Pickleweed,Salicornia virginica,2,18,1,5,,,
5/25/2005,2005,May,Spring,HM,2,2,COCO,Brass buttons,Cotula coronopifolia,50,43,9,2,,,
5/25/2005,2005,May,Spring,HM,2,2,SAVI,Pickleweed,Salicornia virginica,35,30,5,2,,,
5/25/2005,2005,May,Spring,HM,2,2,BARE,Bare Ground,N/A,10,,,2,,,
5/25/2005,2005,May,Spring,HM,2,2,ALGG,Green Algae,N/A,5,,,2,,,
5/25/2005,2005,May,Spring,HM,2,3,SAVI,Pickleweed,Salicornia virginica,20,37,6,,,,
5/25/2005,2005,May,Spring,HM,2,3,COCO,Brass buttons,Cotula coronopifolia,15,16,49,,,,
5/25/2005,2005,May,Spring,HM,2,3,SPMA,Sand spurrey,Spergularia Macrotheca,10,16,20,,,,
5/25/2005,2005,May,Spring,HM,2,3,BARE,Bare Ground,N/A,55,,,,,,
5/25/2005,2005,May,Spring,HM,2,3,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,1,6,3,,,,
5/25/2005,2005,May,Spring,HM,3,1,SAVI,Pickleweed,Salicornia virginica,15,34,0,,,,
5/25/2005,2005,May,Spring,HM,3,1,DISP,Salt Grass,Distichlis spicata,40,19,49,,,,
5/25/2005,2005,May,Spring,HM,3,1,COCO,Brass buttons,Cotula coronopifolia,35,15,81,,,,
