Month,Year,Date,Project,Tide,Start,Ttime,Temp,Wind,Sky,Precip,Grid_250,Species,Common Name,Scientific Name,Bd_Type,Guild,Number,Habitat,Behavior,Obs,Notes
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,2,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,4,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,6,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,2,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,4,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,4,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,150,AE,FL,JA,flushed by NOHA toward hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,4,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,8,AE,FL,JA,flushed by NOHA toward hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,9,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,5,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,15,WTKI,White-tailed Kite,Elanus leucurus,Raptor,AP,1,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,14,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,1,SH,FO,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,1,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,55,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,1,DUNL,Dunlin,Calidris alpina,Shorebird,SP,9,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,1,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,8,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,8,AE,FL,JA,landed by roosting MAGOs
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,17,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,1,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,16,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,30,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,16,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,50,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,16,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,300,AE,FL,JA,flying toward pond across hwy
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,11,WEME,Western Meadowlark,Sturnella neglecta,Passerine,GR ,2,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,11,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,3,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,16,RTHA,Red-tailed Hawk,Buteo jamaicensis,Raptor,AP,1,AE,FL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,22,SH,AL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,4,SH,AL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,150,SH,AL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,DUNL,Dunlin,Calidris alpina,Shorebird,SP,46,SH,AL,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,RBGU,Ring-billed Gull,Larus delawarensis,Gull/Tern,OP,1,SH,PR,JA,
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,6,AMCU,#N/A,#N/A,#N/A,#N/A,3,SH,AL,JA,flew from channel direction
October,2008,10/22/08,GC,HIGH,9:05,4.3,68,0,0,0,1,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,2,AE,FL,JA,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,20,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,18,UL,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,18,WEME,Western Meadowlark,Sturnella neglecta,Passerine,GR ,9,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,12,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,484,MF,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,605,MF,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,121,MF,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,GREG,Great Egret,Ardea alba,Wader,WD,1,CE,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,12,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,2,MF,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,12,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,27,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,40,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,LBCU,Long-billed Curlew,Numenius americanus,Shorebird,DP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,2,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,3,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,12,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,58,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,3,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,12,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,182,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,13,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,273,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,182,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,182,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,8,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,182,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,11,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,3,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,NOHA,Northern Harrier,Circus cyaneus,Raptor,AP,1,AE,FL,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,LBCU,Long-billed Curlew,Numenius americanus,Shorebird,DP,2,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,14,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,3,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,5,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,KILL,Killdeer,Charadrius vociferus,Shorebird,SP,9,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,55,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,6,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,7,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,2,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,AMWI,American Wigeon,Anas americana,Dabbler,DAB,2,MF,PR,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,13,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,LBCU,Long-billed Curlew,Numenius americanus,Shorebird,DP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,22,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,210,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,3,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,KILL,Killdeer,Charadrius vociferus,Shorebird,SP,11,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,8,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,18,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,9,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,SEPL,Semipalmated Plover,Charadrius semipalmatus,Shorebird,SP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,WEGU,Western Gull,Larus occidentalis,Gull/Tern,OP,1,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,160,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,1,WEME,Western Meadowlark,Sturnella neglecta,Passerine,GR ,5,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,1,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,1,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,1,MALL,Mallard,Anas platyrhynchos,Dabbler,DAB,2,SH,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,15,SAVS,Savannah Sparrow,Passerculus sandwichensis,Passerine,GR ,7,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,10,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,3,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,UN,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,9,GADW,Gadwall,Anas strepera,Dabbler,DAB,8,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,14,GADW,Gadwall,Anas strepera,Dabbler,DAB,2,MF,FO,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,3,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,UL,CA,TE,
October,2008,10/28/08,GC,LOW,16:15,1.8,70,1,5,0,8,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,320,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,18,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,2,MP,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,GWTE,Green-winged Teal,Anas crecca,Dabbler,DAB,6,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,1,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,1,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,2,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,DUNL,Dunlin,Calidris alpina,Shorebird,SP,340,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,120,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,600,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,50,AE,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,13,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,9,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,13,GWTE,Green-winged Teal,Anas crecca,Dabbler,DAB,2,SH,SW,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,13,GADW,Gadwall,Anas strepera,Dabbler,DAB,17,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,13,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,27,SH,PR,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,12,NOHA,Northern Harrier,Circus cyaneus,Raptor,AP,1,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,DUNL,Dunlin,Calidris alpina,Shorebird,SP,1200,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,7,DUNL,Dunlin,Calidris alpina,Shorebird,SP,2500,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,5,SH,RO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,GADW,Gadwall,Anas strepera,Dabbler,DAB,11,SH,SW,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,8,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,1,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,10,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,MP,CA,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,2,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,GWTE,Green-winged Teal,Anas crecca,Dabbler,DAB,1,SH,AL,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,8,SH,RO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,2,SH,PR,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,2,SH,AL,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,PEEP,Peep,Calidris spp.,Shorebird,SP,5,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,9,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,3,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,10,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,UL,CA,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,AMCR,American Crow,Corvus brachyrhynchos,Passerine,OP,1,AE,FL,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,14,WEGU,Western Gull,Larus occidentalis,Gull/Tern,OP,1,SH,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,19,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,18,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,18,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,30,UL,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,18,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,14,UL,AL,TE,MANMADE
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,18,RTHA,Red-tailed Hawk,Buteo jamaicensis,Raptor,AP,1,UL,AL,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,16,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,2,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,11,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,3,MP,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,7,DUNL,Dunlin,Calidris alpina,Shorebird,SP,1000,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,7,DUNL,Dunlin,Calidris alpina,Shorebird,SP,2000,MF,RO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,7,DUNL,Dunlin,Calidris alpina,Shorebird,SP,1000,MF,PR,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,DUNL,Dunlin,Calidris alpina,Shorebird,SP,500,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,DUNL,Dunlin,Calidris alpina,Shorebird,SP,1000,MF,RO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,DUNL,Dunlin,Calidris alpina,Shorebird,SP,500,MF,PR,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,1,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,5,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,6,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,1,MF,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,1,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,MP,AL,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,7,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,1,SH,FO,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,1,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,7,UL,UN,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,1,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,MP,CA,TE,
November,2008,11/06/08,GC,HIGH,9:00,4.8,65,0,1,0,2,PEEP,Peep,Calidris spp.,Shorebird,SP,410,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,15,SAVS,Savannah Sparrow,Passerculus sandwichensis,Passerine,GR ,1,MP,AL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,KILL,Killdeer,Charadrius vociferus,Shorebird,SP,8,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,MAGO,Marbled Godwit,Limosa fedoa,Shorebird,DP,2,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,110,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,9,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,1,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,13,WTKI,White-tailed Kite,Elanus leucurus,Raptor,AP,1,MP,AL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,SEPL,Semipalmated Plover,Charadrius semipalmatus,Shorebird,SP,13,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,DUNL,Dunlin,Calidris alpina,Shorebird,SP,2,MF,PR,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,DUNL,Dunlin,Calidris alpina,Shorebird,SP,6,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,66,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,2,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,352,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,LBCU,Long-billed Curlew,Numenius americanus,Shorebird,DP,1,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,LBCU,Long-billed Curlew,Numenius americanus,Shorebird,DP,1,MF,PR,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,KILL,Killdeer,Charadrius vociferus,Shorebird,SP,4,MF,AL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,9,SEPL,Semipalmated Plover,Charadrius semipalmatus,Shorebird,SP,3,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,8,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,230,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,8,DUNL,Dunlin,Calidris alpina,Shorebird,SP,90,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,8,GULL,Unknown Gull,Laridae spp,Gull/Tern,OP,1,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,15,NOMO,Northern Mockingbird,Lanius excubitor,Passerine,GR ,1,UL,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,20,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,22,UL,UN,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,11,GULL,Unknown Gull,Laridae spp,Gull/Tern,OP,5,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,19,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,UL,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,18,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,MP,UN,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,2,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,45,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,14,DUNL,Dunlin,Calidris alpina,Shorebird,SP,8,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,13,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,3,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,13,WILL,Willet,Catoptrophorus semipalmatus,Shorebird,SP,1,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,13,WESA/LESA,Sandpiper,Calidris spp.,Shorebird,SP,31,MF,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,12,DCCO,Double-crested Cormorant,Phalacrocorax auritus,Cormorant,PIS,1,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,19,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,15,UL,FO,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,17,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,2,MP,AL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,17,EUST,European Starling,Sturnus vulgaris,Passerine,GR ,22,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,11,RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,GR ,16,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,11,SOSP,Song Sparrow,Melospiza melodia,Passerine,GR ,1,MP,UN,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,2,AMAV,American Avocet,Recurvirostra americana,Shorebird,SP,36,AE,FL,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,1,MAWR,Marsh Wren,Cistothorus palustris,Passerine,GR ,1,MP,CA,TE,
November,2008,11/10/08,GC,LOW,15:30,1.0,65,1,90,0,20,BLPH,Black Phoebe,Sayornis nigricans,Passerine,AF,1,UL,AL,TE,MANMADE
December,2008,12/22/08,GC,LOW,15:06,0.7,53,0,75,0,9,BBPL,Black-bellied Plover,Pluvialis squatarola,Shorebird,SP,1,MF,FO,BS,
